title,movieId,userId
Road to Perdition (2002),5464,202
Vertical Limit (2000),3999,202
Son in Law (1993),542,202
Kiss Kiss Bang Bang (2005),38061,202
Intolerable Cruelty (2003),6873,202
Saturday Night Fever (1977),5693,202
Red Dawn (1984),3441,202
Mr. & Mrs. Smith (2005),33679,203
Ender's Game (2013),106002,203
"King's Speech, The (2010)",81845,203
"Hurt Locker, The (2008)",69481,203
1408 (2007),53953,203
Red Dragon (2002),5630,203
Hard Candy (2005),44974,203
K-PAX (2001),4874,203
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",7156,203
Chicago (2002),5991,203
"Phantom, The (1996)",761,203
Knocked Up (2007),52973,204
Django Unchained (2012),99114,204
Silver Linings Playbook (2012),97921,204
Dr. Horrible's Sing-Along Blog (2008),66934,204
1408 (2007),53953,204
Tucker & Dale vs Evil (2010),83134,204
Brokeback Mountain (2005),39183,204
Sweet Home Alabama (2002),5620,204
Nacho Libre (2006),45666,204
Déjà Vu (Deja Vu) (2006),49278,204
Ghost Rider (2007),51077,204
127 Hours (2010),81562,205
"Serious Man, A (2009)",71464,205
Wallace & Gromit in The Curse of the Were-Rabbit (2005),38038,205
Jack Reacher (2012),99112,205
Black Swan (2010),81591,205
John Wick (2014),115149,205
Deadpool (2016),122904,205
Horrible Bosses (2011),87869,205
"Ugly Truth, The (2009)",70183,205
Transformers (2007),53996,205
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),48385,205
"Monsters, Inc. (2001)",4886,206
"Book of Eli, The (2010)",73321,206
Wallace & Gromit: The Best of Aardman Animation (1996),720,206
Lucy (2014),111360,206
"Break-Up, The (2006)",45501,206
Capote (2005),37741,206
Bulletproof Monk (2003),6294,206
Pirates of the Caribbean: On Stranger Tides (2011),86880,206
Now You See Me (2013),102903,206
Shoot 'Em Up (2007),54999,206
This Means War (2012),93326,206
Beverly Hills Cop (1984),4085,207
Beavis and Butt-Head Do America (1996),1405,207
"Matrix, The (1999)",2571,207
Edge of Tomorrow (2014),111759,207
Ocean's Eleven (a.k.a. Ocean's 11) (1960),4954,207
Super 8 (2011),87306,207
Michael Clayton (2007),55276,207
Superman Returns (2006),46530,207
Kingpin (1996),785,207
Family Guy Presents Stewie Griffin: The Untold Story (2005),36708,207
Starsky & Hutch (2004),7325,207
Intouchables (2011),92259,208
Neighbors (2014),111113,208
"Dark Knight, The (2008)",58559,208
"Fountain, The (2006)",48043,208
"Man Who Wasn't There, The (2001)",4881,208
Bridesmaids (2011),86833,208
Sin City (2005),32587,208
Big Fish (2003),7147,208
3:10 to Yuma (2007),54997,208
Trainspotting (1996),778,208
"Devil Wears Prada, The (2006)",45720,208
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4973,209
Up (2009),68954,209
Talk to Her (Hable con Ella) (2002),5878,209
Death Proof (2007),53519,209
Kingpin (1996),785,209
Mystic River (2003),6870,209
The Lego Movie (2014),108932,209
"Replacement Killers, The (1998)",1769,209
Sucker Punch (2011),85510,209
Thor (2011),86332,209
Harold and Kumar Go to White Castle (2004),8807,209
Silver Linings Playbook (2012),97921,210
Django Unchained (2012),99114,210
Rise of the Guardians (2012),98243,210
Wreck-It Ralph (2012),97913,210
Stranger than Fiction (2006),46976,210
House of Flying Daggers (Shi mian mai fu) (2004),8983,210
Kill Bill: Vol. 2 (2004),7438,210
"Hours, The (2002)",5992,210
Harry Potter and the Chamber of Secrets (2002),5816,210
Confessions of a Dangerous Mind (2002),6003,210
Vanilla Sky (2001),4975,210
Prometheus (2012),94864,211
Mr. Deeds (2002),5449,211
Letters from Iwo Jima (2006),50068,211
Father of the Bride (1991),6944,211
Turner & Hooch (1989),4677,211
"Hunchback of Notre Dame, The (1996)",783,211
Shooter (2007),51935,211
"Brothers Grimm, The (2005)",36401,211
In Good Company (2004),30822,211
Kiki's Delivery Service (Majo no takkyûbin) (1989),26662,211
Philadelphia (1993),508,211
Fantastic Mr. Fox (2009),72226,212
Scary Movie 4 (2006),44972,212
Kung Fu Hustle (Gong fu) (2004),31878,212
Shrek the Third (2007),53121,212
Click (2006),45672,212
Stardust (2007),54259,212
"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",8228,212
"Score, The (2001)",4448,212
Old School (2003),6188,212
Harry Potter and the Chamber of Secrets (2002),5816,212
National Lampoon's Van Wilder (2002),5283,212
"Hobbit: An Unexpected Journey, The (2012)",98809,213
"Book of Eli, The (2010)",73321,213
Howl's Moving Castle (Hauru no ugoku shiro) (2004),31658,213
Next (2007),51412,213
Zoolander (2001),4816,213
Munich (2005),41997,213
WarGames (1983),6979,213
Eraser (1996),786,213
Men in Black III (M.III.B.) (M.I.B.³) (2012),94777,213
Alice in Wonderland (2010),74789,213
"O Brother, Where Art Thou? (2000)",4027,213
Ultraviolet (2006),43928,214
Over the Hedge (2006),45431,214
Pirates of the Caribbean: Dead Man's Chest (2006),45722,214
City of God (Cidade de Deus) (2002),6016,214
The Artist (2011),89904,214
Tombstone (1993),553,214
Paul (2011),84772,214
Midnight in Paris (2011),86882,214
Zack and Miri Make a Porno (2008),62434,214
Ponyo (Gake no ue no Ponyo) (2008),65261,214
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",67255,214
2012 (2009),72378,215
"Hangover, The (2009)",69122,215
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",67255,215
Gone Baby Gone (2007),55290,215
Michael Clayton (2007),55276,215
1408 (2007),53953,215
Eastern Promises (2007),55118,215
Horrible Bosses (2011),87869,215
In Time (2011),90405,215
Ghost Rider (2007),51077,215
Shooter (2007),51935,215
Scott Pilgrim vs. the World (2010),79702,216
How to Train Your Dragon (2010),76093,216
Bedtime Stories (2008),65088,216
"Chronicles of Narnia: Prince Caspian, The (2008)",59501,216
"Incredible Hulk, The (2008)",60040,216
Step Brothers (2008),60756,216
"Illusionist, The (2006)",47610,216
Letters from Iwo Jima (2006),50068,216
Snakes on a Plane (2006),46965,216
Lord of War (2005),36529,216
"Ladykillers, The (2004)",7367,216
"Prince of Egypt, The (1998)",2394,217
Bruce Almighty (2003),6373,217
Wedding Crashers (2005),34162,217
"World Is Not Enough, The (1999)",3082,217
"Downfall (Untergang, Der) (2004)",31410,217
Waiting... (2005),37384,217
"Cell, The (2000)",3863,217
Awakenings (1990),3105,217
Live and Let Die (1973),2991,217
Galaxy Quest (1999),3175,217
Monsoon Wedding (2001),5135,217
How to Train Your Dragon 2 (2014),112175,218
The Interview (2014),119141,218
Enchanted (2007),56152,218
Beverly Hills Cop II (1987),4084,218
Big Trouble in Little China (1986),3740,218
In Good Company (2004),30822,218
Far from Heaven (2002),5812,218
Hulk (2003),6534,218
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),1474,218
Jaws (1975),1387,218
Election (1999),2599,218
Talk to Her (Hable con Ella) (2002),5878,219
"Outlaw Josey Wales, The (1976)",3508,219
"Village, The (2004)",8783,219
"Life Aquatic with Steve Zissou, The (2004)",30810,219
Dirty Pretty Things (2002),6552,219
City Hall (1996),100,219
Cutthroat Island (1995),15,219
Waking Life (2001),4873,219
American Wedding (American Pie 3) (2003),6586,219
Saturday Night Fever (1977),5693,219
Modern Times (1936),3462,219
Transformers: Revenge of the Fallen (2009),69526,220
Evan Almighty (2007),53993,220
Cloudy with a Chance of Meatballs (2009),71264,220
Blood Simple (1984),3683,220
Punch-Drunk Love (2002),5673,220
"Ugly Truth, The (2009)",70183,220
Stranger than Fiction (2006),46976,220
Exit Through the Gift Shop (2010),77455,220
Ghost Dog: The Way of the Samurai (1999),3328,220
Donnie Darko (2001),4878,220
"Pink Panther, The (1963)",6662,220
Planet Terror (2007),54995,221
Enchanted (2007),56152,221
Casino Royale (2006),49272,221
"Break-Up, The (2006)",45501,221
Babel (2006),46723,221
Pirates of the Caribbean: Dead Man's Chest (2006),45722,221
Finding Neverland (2004),8970,221
"Aviator, The (2004)",30812,221
Sideways (2004),8949,221
"Passion of the Christ, The (2004)",7318,221
Adaptation (2002),5902,221
Frida (2002),5791,222
Four Rooms (1995),18,222
Rumble in the Bronx (Hont faan kui) (1995),112,222
Midnight in the Garden of Good and Evil (1997),1711,222
Good Will Hunting (1997),1704,222
Crash (2004),33166,222
Flubber (1997),1702,222
Mamma Mia! (2008),60397,222
Role Models (2008),63131,222
Capote (2005),37741,222
Transformers (2007),53996,222
"Hobbit: An Unexpected Journey, The (2012)",98809,223
"Book of Eli, The (2010)",73321,223
America's Sweethearts (2001),4639,223
"Animatrix, The (2003)",27660,223
Happy Feet (2006),49274,223
Corpse Bride (2005),37729,223
Ninja Scroll (Jûbei ninpûchô) (1995),6857,223
Barb Wire (1996),737,223
"Bourne Identity, The (2002)",5418,223
True Grit (2010),82459,223
Die Another Day (2002),5872,223
Paul (2011),84772,224
Machete (2010),80219,224
Prince of Persia: The Sands of Time (2010),78105,224
Watchmen (2009),60684,224
Vicky Cristina Barcelona (2008),60950,224
Hancock (2008),60074,224
"Bank Job, The (2008)",58295,224
Into the Wild (2007),55247,224
28 Weeks Later (2007),53000,224
American Gangster (2007),55765,224
300 (2007),51662,224
(500) Days of Summer (2009),69757,225
"Hurt Locker, The (2008)",69481,225
Salt (2010),79293,225
"Dark Knight Rises, The (2012)",91529,225
No Country for Old Men (2007),55820,225
21 Jump Street (2012),93510,225
How the Grinch Stole Christmas! (1966),52435,225
Ocean's Thirteen (2007),53322,225
Eastern Promises (2007),55118,225
Next (2007),51412,225
"Simpsons Movie, The (2007)",54272,225
Shaun of the Dead (2004),8874,226
The Machinist (2004),8950,226
Battlestar Galactica (2003),27611,226
"Punisher, The (2004)",7439,226
Hannah and Her Sisters (1986),6993,226
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),7099,226
Monster (2003),7160,226
"Professional, The (Le professionnel) (1981)",5782,226
"Hours, The (2002)",5992,226
Red Dragon (2002),5630,226
"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",5026,226
Looper (2012),96610,227
"Fighter, The (2010)",81932,227
21 Jump Street (2012),93510,227
Hot Tub Time Machine (2010),76077,227
About Time (2013),104374,227
This Means War (2012),93326,227
John Carter (2012),93363,227
Paul (2011),84772,227
Drive (2011),88129,227
2012 (2009),72378,227
"Blind Side, The  (2009)",72641,227
Edge of Tomorrow (2014),111759,228
Lucy (2014),111360,228
Pirates of the Caribbean: On Stranger Tides (2011),86880,228
Quantum of Solace (2008),63113,228
Atonement (2007),55052,228
Clerks II (2006),45728,228
Hotel Rwanda (2004),30749,228
Mean Girls (2004),7451,228
EuroTrip (2004),7317,228
Gangs of New York (2002),5956,228
"Mothman Prophecies, The (2002)",5065,228
Casino (1995),16,229
Muppet Treasure Island (1996),107,229
Letters from Iwo Jima (2006),50068,229
Panic Room (2002),5266,229
"Virgin Suicides, The (1999)",3556,229
Seven Years in Tibet (1997),1619,229
Like Water for Chocolate (Como agua para chocolate) (1992),265,229
Hot Shots! Part Deux (1993),466,229
Ninja Scroll (Jûbei ninpûchô) (1995),6857,229
Hotel Transylvania (2012),97225,229
21 Jump Street (2012),93510,229
Rango (2011),84944,230
40 Days and 40 Nights (2002),5151,230
Watchmen (2009),60684,230
"Perfect Storm, The (2000)",3755,230
"Hangover Part II, The (2011)",86911,230
Syriana (2005),40583,230
"Adventures of Tintin, The (2011)",90746,230
Pink Floyd: The Wall (1982),1298,230
"Polar Express, The (2004)",8965,230
Shanghai Knights (2003),6156,230
Ultraviolet (2006),43928,230
X-Men: Days of Future Past (2014),111362,231
Kung Fu Panda 2 (2011),87222,231
Michael Clayton (2007),55276,231
Little Miss Sunshine (2006),46578,231
"Girl Next Door, The (2004)",7346,231
"Remains of the Day, The (1993)",515,231
Cats & Dogs (2001),4386,231
No Strings Attached (2011),84374,231
Angels & Demons (2009),68554,231
Witness (1985),1674,231
Total Recall (1990),2916,231
13 Going on 30 (2004),7444,232
Father of the Bride (1991),6944,232
Starsky & Hutch (2004),7325,232
Secretary (2002),5617,232
"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",5026,232
Down by Law (1986),1273,232
Sense and Sensibility (1995),17,232
Hero (Ying xiong) (2002),7090,232
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",6541,232
Bad Santa (2003),6957,232
"Replacements, The (2000)",3861,232
Down Periscope (1996),135,233
Ace Ventura: When Nature Calls (1995),19,233
Accepted (2006),47518,233
"Aviator, The (2004)",30812,233
Super 8 (2011),87306,233
"I, Robot (2004)",8644,233
The Machinist (2004),8950,233
Mystic River (2003),6870,233
Marley & Me (2008),65230,233
City Slickers (1991),4321,233
End of Days (1999),3113,233
"Proposal, The (2009)",69406,234
AVP: Alien vs. Predator (2004),8810,234
Bridesmaids (2011),86833,234
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",41566,234
About Schmidt (2002),5945,234
No Strings Attached (2011),84374,234
"Expendables, The (2010)",79695,234
"40-Year-Old Virgin, The (2005)",35836,234
Shaolin Soccer (Siu lam juk kau) (2001),6618,234
Mulholland Drive (2001),4848,234
"Knight's Tale, A (2001)",4299,234
"Social Network, The (2010)",80463,235
Where the Wild Things Are (2009),71745,235
Shutter Island (2010),74458,235
21 (2008),58803,235
No Country for Old Men (2007),55820,235
"10,000 BC (2008)",58293,235
Harold & Kumar Escape from Guantanamo Bay (2008),59022,235
Sicko (2007),53894,235
Letters from Iwo Jima (2006),50068,235
I Now Pronounce You Chuck and Larry (2007),54004,235
Children of Men (2006),48774,235
Exit Through the Gift Shop (2010),77455,236
Brokeback Mountain (2005),39183,236
Harry Potter and the Prisoner of Azkaban (2004),8368,236
American Wedding (American Pie 3) (2003),6586,236
Barton Fink (1991),6440,236
Blazing Saddles (1974),3671,236
Tales from the Crypt Presents: Bordello of Blood (1996),842,236
Dracula: Dead and Loving It (1995),12,236
eXistenZ (1999),2600,236
Halloween (1978),1982,236
"Frighteners, The (1996)",799,236
Money Train (1995),20,237
"Birdcage, The (1996)",141,237
Stardust (2007),54259,237
Syriana (2005),40583,237
Captain America: The First Avenger (2011),88140,237
"Downfall (Untergang, Der) (2004)",31410,237
War of the Worlds (2005),34048,237
Kill Bill: Vol. 2 (2004),7438,237
Fantastic Four: Rise of the Silver Surfer (2007),53464,237
"Golden Compass, The (2007)",56171,237
Hedwig and the Angry Inch (2000),4642,237
Michael Clayton (2007),55276,238
Memoirs of a Geisha (2005),41571,238
Serenity (2005),34405,238
Kung Fu Hustle (Gong fu) (2004),31878,238
Man on Fire (2004),7445,238
Wayne's World (1992),3253,238
Problem Child (1990),2798,238
Three Kings (1999),2890,238
"Lost World: Jurassic Park, The (1997)",1544,238
Romy and Michele's High School Reunion (1997),1513,238
Night of the Living Dead (1968),968,238
Persepolis (2007),55442,239
V for Vendetta (2006),44191,239
Miss Congeniality (2000),4025,239
Monster (2003),7160,239
Bottle Rocket (1996),101,239
Titan A.E. (2000),3745,239
EuroTrip (2004),7317,239
Crank (2006),47200,239
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),6350,239
Aladdin (1992),588,239
Die Another Day (2002),5872,239
John Carter (2012),93363,240
I Am Sam (2001),5014,240
Inception (2010),79132,240
On Her Majesty's Secret Service (1969),3633,240
"Lord of the Rings: The Return of the King, The (2003)",7153,240
Rise of the Planet of the Apes (2011),88744,240
Mr. Mom (1983),3591,240
"Others, The (2001)",4720,240
40 Days and 40 Nights (2002),5151,240
Flightplan (2005),37727,240
American History X (1998),2329,240
The Amazing Spider-Man 2 (2014),110553,241
John Carter (2012),93363,241
"Dictator, The (2012)",94677,241
Moneyball (2011),89492,241
Machete (2010),80219,241
"Expendables, The (2010)",79695,241
Salt (2010),79293,241
"Ugly Truth, The (2009)",70183,241
Up (2009),68954,241
Julie & Julia (2009),70293,241
Bolt (2008),63859,241
"Das Experiment (Experiment, The) (2001)",5608,242
Money Train (1995),20,242
Flirting With Disaster (1996),125,242
Transformers (2007),53996,242
Igby Goes Down (2002),5577,242
Zoolander (2001),4816,242
Her (2013),106920,242
Surrogates (2009),71530,242
Diabolique (1996),640,242
Rudy (1993),524,242
Limitless (2011),84152,242
"Imaginarium of Doctor Parnassus, The (2009)",69951,243
25th Hour (2002),5954,243
Finding Forrester (2000),4019,243
Kingsman: The Secret Service (2015),119145,243
Up (2009),68954,243
Cape Fear (1991),1343,243
"Pianist, The (2002)",5995,243
Intolerable Cruelty (2003),6873,243
Dodgeball: A True Underdog Story (2004),8528,243
"Hours, The (2002)",5992,243
City of God (Cidade de Deus) (2002),6016,243
Scott Pilgrim vs. the World (2010),79702,244
Crocodile Dundee in Los Angeles (2001),4254,244
"Amazing Spider-Man, The (2012)",95510,244
Blades of Glory (2007),52245,244
Capote (2005),37741,244
Julie & Julia (2009),70293,244
Spider-Man 2 (2004),8636,244
"Italian Job, The (2003)",6378,244
Kids in the Hall: Brain Candy (1996),663,244
"Illusionist, The (2006)",47610,244
War of the Worlds (2005),34048,244
Gone Baby Gone (2007),55290,245
Despicable Me 2 (2013),103335,245
Die Another Day (2002),5872,245
Snowpiercer (2013),107406,245
Rush (2013),104913,245
"Dictator, The (2012)",94677,245
"Help, The (2011)",88810,245
"Hangover Part II, The (2011)",86911,245
Horrible Bosses (2011),87869,245
"Chronicles of Narnia: Prince Caspian, The (2008)",59501,245
Bolt (2008),63859,245
How to Train Your Dragon (2010),76093,246
There Will Be Blood (2007),56782,246
Harry Potter and the Goblet of Fire (2005),40815,246
Closer (2004),8981,246
Identity (2003),6323,246
Pearl Harbor (2001),4310,246
Zodiac (2007),51540,246
Ghost Rider (2007),51077,246
"Rock, The (1996)",733,246
"Constant Gardener, The (2005)",36517,246
27 Dresses (2008),56949,246
Tucker & Dale vs Evil (2010),83134,247
X-Men: The Last Stand (2006),45499,247
"Legally Blonde 2: Red, White & Blonde (2003)",6535,247
Evolution (2001),4343,247
